Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-05-10,7662.52,7706.87,7631.58,7700.97,864462336
2018-05-11,7700.97,7728.89,7691.69,7724.55,717850560
2018-05-14,7724.55,7727.96,7688.57,7710.98,721708608
2018-05-15,7710.98,7752.02,7687.49,7722.98,1023309504
2018-05-16,7722.98,7745.53,7717.76,7734.2,921193664
2018-05-17,7734.2,7788.23,7713.85,7787.97,761780224
2018-05-18,7787.97,7791.41,7753.27,7778.79,894780608
2018-05-21,7778.79,7868.12,7778.12,7859.17,660701632
2018-05-22,7859.17,7903.5,7854.58,7877.45,787676352
2018-05-23,7877.45,7877.45,7765.32,7788.44,919055296
2018-05-24,7788.44,7803.45,7716.74,7716.74,870294208
2018-05-25,7716.74,7753.32,7703.26,7730.28,839205760
2018-05-29,7730.28,7730.28,7610.66,7632.64,1277018624
2018-05-30,7632.64,7689.57,7618.12,7689.57,889692672
2018-05-31,7689.57,7727.45,7651.12,7678.2,1513127680
2018-06-01,7678.2,7746.73,7678.2,7701.77,780662336
2018-06-04,7701.77,7772.12,7701.7,7741.29,686803968
2018-06-05,7741.29,7744.46,7686.61,7686.8,924542464
2018-06-06,7686.8,7730.48,7671.62,7712.37,875665408
2018-06-07,7712.37,7756.66,7698.15,7704.4,1036890496
2018-06-08,7704.4,7714.32,7637.52,7681.07,748694400
2018-06-11,7681.07,7756.02,7681.07,7737.43,741647104
2018-06-12,7737.43,7762.77,7701.33,7703.81,756507520
2018-06-13,7703.81,7746.7,7677.17,7703.71,847061120
2018-06-14,7703.71,7793.45,7650.16,7765.79,1098550016
2018-06-15,7765.79,7781,7633.91,7633.91,1705092736
2018-06-18,7633.91,7645.47,7601.6,7631.33,657027008
2018-06-19,7631.33,7631.33,7548.84,7603.85,898343872
2018-06-20,7603.85,7705.2,7603.85,7627.4,755711104
2018-06-21,7627.4,7670.78,7548.12,7556.44,759490752
2018-06-22,7556.44,7689.44,7556.2,7682.27,699377920
2018-06-25,7682.27,7682.27,7508.32,7509.84,759546880
2018-06-26,7509.84,7564.05,7509.84,7537.92,1074571008
2018-06-27,7537.92,7633.92,7512.03,7621.69,1375632768
2018-06-28,7621.69,7632.17,7576.01,7615.63,762977216
2018-06-29,7615.63,7706.64,7615.63,7636.93,889772864
2018-07-02,7636.93,7636.93,7540.71,7547.85,779209280
2018-07-03,7547.85,7632.12,7544.98,7593.29,1005612672
2018-07-04,7593.29,7593.29,7560.81,7573.09,542286656
2018-07-05,7573.09,7624.82,7572.69,7603.22,602803712
2018-07-06,7603.22,7631.19,7569.7,7617.7,642195776
2018-07-09,7629,7697.2,7625.8,7687.99,610566016
2018-07-10,7687.99,7715.07,7677.06,7692.04,668992128
2018-07-11,7692.04,7692.04,7578.18,7591.96,778377280
2018-07-12,7591.96,7662.96,7591.96,7651.33,740154048
2018-07-13,7651.33,7716.24,7651.33,7661.87,574796416
2018-07-16,7661.87,7667.71,7564.96,7600.45,557238912
2018-07-17,7600.45,7641.1,7581.83,7626.33,729801920
2018-07-18,7626.33,7685.68,7625.75,7676.28,642665344
2018-07-19,7676.28,7702.85,7660.02,7683.97,674364992
2018-07-20,7683.97,7705.8,7631.66,7678.79,676930880
2018-07-23,7678.79,7678.79,7621.75,7655.79,548419776
2018-07-24,7655.79,7740.64,7648.59,7709.05,784286784
2018-07-25,7709.05,7710.25,7640.59,7658.26,679229760
2018-07-26,7658.26,7684.72,7640.94,7663.17,593844800
2018-07-27,7663.17,7717.22,7663.16,7701.31,743067264
2018-07-30,7701.31,7718.06,7659.91,7700.85,728090112
2018-07-31,7700.85,7782.9,7695.76,7748.76,914825408
2018-08-01,7748.76,7751.1,7634.66,7652.91,968849920
2018-08-02,7652.91,7652.91,7549.34,7575.93,1016388544
2018-08-03,7575.93,7665.16,7575.93,7659.1,651619584
2018-08-06,7659.1,7681.86,7636.6,7663.78,816305728
2018-08-07,7663.78,7752.08,7663.2,7718.48,666629056
2018-08-08,7718.48,7790.17,7707.3,7776.65,605067776
2018-08-09,7776.65,7776.77,7714.52,7741.77,564192512
2018-08-10,7741.77,7741.77,7657.72,7667.01,604241088
2018-08-13,7667.01,7667.33,7614.48,7642.45,591885760
2018-08-14,7642.45,7665.24,7599.66,7611.64,746539968
2018-08-15,7611.64,7632.07,7477.05,7497.87,909404736
2018-08-16,7497.87,7565.18,7497.87,7556.38,734669440
2018-08-17,7556.38,7577.68,7514.26,7558.59,598626048
2018-08-20,7558.59,7616.15,7558.59,7591.26,544905216
2018-08-21,7591.26,7601.65,7557.34,7565.7,551920064
2018-08-22,7565.7,7607.23,7531.24,7574.24,612108736
2018-08-23,7574.24,7602.1,7560.85,7563.22,568291520
2018-08-24,7563.22,7587.19,7557.67,7577.49,527125888
2018-08-28,7577.49,7636.72,7577.49,7617.22,29145
2018-08-29,7617.22,7635.74,7545.08,7563.21,569577024
2018-08-30,7563.21,7563.21,7497.54,7516.03,682033216
