Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-05-08,1146.88,1146.88,1131.77,1142.13,21696237568
2018-05-10,1154.23,1182.14,1154,1179.63,18289500160
2018-05-11,1183.4,1200.21,1181.76,1193.98,22378977280
2018-05-14,1193.53,1203.99,1185.94,1202.56
2018-05-15,1198.64,1198.64,1171.48,1178.76,41982390272
2018-05-16,1180.95,1190.85,1176.33,1189.77,23349743616
2018-05-17,1196.21,1196.45,1181.61,1181.61,42184249344
2018-05-18,1177.37,1185.82,1170.91,1173.14,24874713088
2018-05-21,1178,1193.83,1175.19,1191.86,20060602368
2018-05-22,1194.61,1202.04,1189.79,1202.04,12963595264
2018-05-23,1192.38,1193.33,1173.74,1174.71,15950274560
2018-05-24,1180.36,1184.62,1171.72,1173.63,17350105088
2018-05-25,1174.95,1184.22,1164.63,1169.93,18120204288
2018-05-28,1166.58,1170.27,1164.7,1167.21,10204039168
2018-05-29,1170.15,1171.05,1146.31,1154.9,19687135232
2018-05-30,1152.67,1168.27,1151.11,1162.96,33034250240
2018-05-31,1168.86,1175.91,1158.15,1162.98,130635292672
2018-06-01,1159.63,1173.53,1159.26,1164.37,80028311552
2018-06-04,1166.47,1182.69,1166.47,1179.78,32140982272
2018-06-05,1179.19,1184.92,1168.42,1172.77,20851851264
2018-06-06,1175.69,1179.26,1168.81,1177.73,17675419648
2018-06-07,1182.02,1186.46,1171.22,1171.22,20278710272
2018-06-08,1167.26,1167.45,1141.65,1142.9,43112996864
2018-06-09,1146.97,1153.1,1146.97,1149.19,4116503040
2018-06-11,1150.77,1157.75,1140.84,1142.02,20028049408
2018-06-13,1141.27,1149.83,1135.15,1147.57,27690776576
2018-06-14,1142.94,1148.86,1138.1,1140.97,18951245824
2018-06-15,1134.17,1137.66,1115.27,1117.04,25959657472
2018-06-18,1114.01,1115.09,1098.97,1100.63,40330764288
2018-06-19,1099.21,1101.36,1077.53,1096.92,30151292928
2018-06-20,1108.31,1121.99,1107.8,1119.21,34782908416
2018-06-21,1115.63,1121.07,1108.36,1110.79,30123689984
2018-06-22,1113.08,1131.53,1113.08,1125.41,22739527680
2018-06-25,1119.36,1129.46,1118.66,1120.23,19042332672
2018-06-26,1126.11,1130.24,1111.04,1113.6,14837159936
2018-06-27,1119.42,1133.61,1106.25,1124.84,22822363136
2018-06-28,1123.54,1129.77,1117.97,1125.13,31654901760
2018-06-29,1134.72,1154.16,1134.47,1154.16,22694373376
2018-07-02,1151.31,1162.59,1141.33,1151.66,26402457600
2018-07-03,1151.91,1155.69,1143.42,1147.47,14503166976
2018-07-04,1148.61,1151.79,1144.28,1147.53,13190169600
2018-07-05,1145.68,1171.64,1143.34,1171.64,14475060224
2018-07-06,1169.25,1176.4,1156.67,1173.47,914562048
2018-07-09,1176.52,1194.75,1176.52,1193.17,813940736
2018-07-10,1194.29,1202.42,1190.75,1202.42,1043575808
2018-07-11,1202.08,1202.08,1180.41,1186.36,1040729088
2018-07-12,1176.04,1183.09,1169.76,1177.5,1642050560
2018-07-13,1177.66,1189.35,1175.64,1189.35,1089429504
2018-07-16,1179.92,1191.71,1172.81,1180.64,23467776000
2018-07-17,1175.35,1175.35,1155.44,1165.14,16770831360
2018-07-18,1155.44,1157.23,1138.99,1144.72,1791881216
2018-07-19,1148.51,1148.51,1120.3,1124.43,344885248
2018-07-20,1122.46,1129.83,1112.63,1114.59,306905088
2018-07-23,1116.67,1134.08,1116.67,1129.92,352004096
2018-07-24,1131.03,1146.11,1130.8,1143.81,12077148160
2018-07-25,1125.05,1143.19,1124.58,1141.7,318571520
2018-07-26,1147.25,1152.6,1141.64,1148.79,932018176
2018-07-27,1147.86,1151.74,1138.09,1151.74,8596910080
2018-07-30,1147.92,1162.42,1141.15,1162.42,617150464
2018-07-31,1159.23,1173.06,1156.56,1173.06,2048680960
2018-08-01,1168.24,1170.02,1157.97,1160.09,1809537024
2018-08-02,1155.29,1158.14,1134.91,1140.96,2085026816
2018-08-03,1140.32,1145.08,1129.59,1145.08,12021140480
2018-08-06,1142.74,1146.02,1131.94,1138.57,1026093056
2018-08-07,1138.88,1152.1,1137.32,1147.16,1028498432
2018-08-08,1145.28,1146.48,1110.7,1113.78,32905123840
2018-08-09,1096.72,1098.8,1073.56,1097.33,1549303808
2018-08-10,1082.28,1091.64,1056.93,1056.93,1459136512
2018-08-13,1053.67,1069.46,1039.29,1059.76
2018-08-14,1066.98,1085.86,1065.19,1081.5,16633118720
2018-08-15,1083.39,1083.85,1048.01,1055.24,15171604480
2018-08-16,1062.11,1070.26,1058.61,1066.51,9692343296
2018-08-17,1065.74,1069.19,1048.7,1052.74,10265398272
2018-08-20,1064.87,1069.15,1061.89,1065.34,7792184320
2018-08-21,1067.64,1073.81,1056.52,1072.12,9975116800
2018-08-22,1075.29,1076.13,1056.01,1065.34,25536815104
2018-08-23,1062.29,1066.61,1042.11,1043.99,35481358336
2018-08-24,1043.56,1066.2,1040.96,1064.46,34806620160
2018-08-27,1071.46,1084.74,1068.64,1084.13,15817696256
2018-08-28,1079.5,1085.9,1075.71,1078.28,11608451072
2018-08-29,1075.32,1085.01,1070.92,1085.01,13694825472
2018-08-30,1091.99,1094.07,1072.95,1075.55,13886900224
2018-08-31,1074.87,1095.69,1069.86,1092.29,19334707200
2018-09-03,1093.21,1094.03,1082.58,1085.19,8359560704
2018-09-04,1086.38,1088.4,1074.79,1082.21,12202320896
2018-09-05,1078.99,1079.79,1068.88,1068.88,15227425792
2018-09-06,1070.76,1079.44,1053.46,1054.36,21281296384
