Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-01-02,3316.27,3348.49,3316.27,3348.33
2018-01-03,3347.6,3379.72,3345.37,3369.11
2018-01-04,3370.57,3392.8,3365.56,3385.71
2018-01-05,3386.46,3401.81,3380.25,3391.75
2018-01-08,3391.18,3412.73,3385.35,3409.48
2018-01-09,3404.75,3416.99,3403.73,3413.9
2018-01-10,3414.11,3429.67,3399.27,3421.83
2018-01-11,3413.47,3425.96,3405.86,3425.35
2018-01-12,3423.54,3435.29,3418.3,3428.94
2018-01-15,3429.53,3441.54,3402.36,3410.49
2018-01-16,3402.27,3437.58,3402.27,3436.59
2018-01-17,3440.79,3464.83,3430.54,3444.67
2018-01-18,3450.41,3475.95,3449.47,3474.75
2018-01-19,3486.93,3498.15,3475.39,3487.86
2018-01-22,3477.32,3502,3477.08,3501.36
2018-01-23,3505.68,3546.92,3505.68,3546.51
2018-01-24,3554.22,3568.84,3528.17,3559.47
2018-01-25,3554.02,3571.18,3528.2,3548.31
2018-01-26,3534.25,3574.48,3534.25,3558.13
2018-01-29,3565.5,3586.56,3510.67,3523
2018-01-30,3510.81,3523.05,3485.19,3488.01
2018-01-31,3467.07,3494.06,3455.13,3480.83
2018-02-01,3479.46,3494.84,3424.83,3446.98
2018-02-02,3414.9,3462.08,3389.07,3462.08
2018-02-05,3408.26,3487.5,3408.26,3487.5
2018-02-06,3415.05,3439.85,3365.45,3370.65
2018-02-07,3420.22,3424.49,3304.68,3309.26
2018-02-08,3279.74,3307.03,3225.71,3262.05
2018-02-09,3169.94,3179.26,3063.1,3129.85
2018-02-12,3150.01,3167.89,3122.01,3154.13
2018-02-13,3177.84,3219.22,3177.84,3184.96
2018-02-14,3188.25,3203.1,3171.68,3199.16
2018-02-22,3244.01,3269.72,3234.59,3268.56
2018-02-23,3273.19,3293.99,3258.94,3289.02
2018-02-26,3312.32,3335.51,3282.04,3329.57
2018-02-27,3327.56,3327.56,3285.2,3292.07
2018-02-28,3259.09,3277.72,3240.4,3259.41
2018-03-01,3232.82,3279.47,3229.27,3273.76
2018-03-02,3246.1,3269.17,3242.67,3254.53
2018-03-05,3257.19,3269.2,3236.73,3256.93
2018-03-06,3269.34,3290.17,3243.86,3289.64
2018-03-07,3286.97,3308.03,3265.63,3271.67
2018-03-08,3270.75,3288.41,3262.24,3288.41
2018-03-09,3293.8,3308.68,3283.71,3307.17
2018-03-12,3319.37,3333.4,3313.96,3326.7
2018-03-13,3323.37,3333.35,3307.38,3310.24
2018-03-14,3298.28,3304.68,3287.81,3291.38
2018-03-15,3286.43,3295.42,3275.32,3291.11
2018-03-16,3290.89,3300.49,3269.88,3269.88
2018-03-19,3264.93,3280.33,3251.18,3279.25
2018-03-20,3254.02,3292.47,3253.62,3290.64
2018-03-21,3303.31,3313.79,3269.55,3280.95
2018-03-22,3284.26,3288.76,3242.83,3263.48
2018-03-23,3165.16,3188.09,3112.11,3152.76
2018-03-26,3115.59,3133.72,3092.58,3133.72
2018-03-27,3172.6,3172.6,3144.06,3166.65
2018-03-28,3125.4,3164.94,3118.43,3122.29
2018-03-29,3128.84,3174.04,3099.06,3160.53
2018-03-30,3161.95,3177.34,3153.33,3168.9
2018-04-02,3170.01,3192.13,3160.19,3163.18
2018-04-03,3126.33,3143.31,3119.25,3136.63
2018-04-04,3148,3163.07,3128.94,3131.11
2018-04-09,3126.79,3145.78,3110.83,3138.29
2018-04-10,3144.94,3190.32,3139.12,3190.32
2018-04-11,3199.47,3220.26,3192.41,3208.08
2018-04-12,3201.48,3204.75,3177.51,3180.16
2018-04-13,3193.24,3197.79,3155.59,3159.05
2018-04-16,3151.04,3152.8,3096.61,3110.65
2018-04-17,3112.54,3118.36,3064.26,3066.8
2018-04-18,3093.06,3096.3,3041.68,3091.4
2018-04-19,3094.27,3127.34,3090.45,3117.38
2018-04-20,3105.46,3110.87,3065.92,3071.54
2018-04-23,3063.43,3084.28,3046.47,3068.01
2018-04-24,3073.19,3135.94,3073.19,3128.93
2018-04-25,3110.05,3122.72,3107.14,3117.97
2018-04-26,3119.65,3121.49,3068.1,3075.03
2018-04-27,3084.33,3087.72,3050.46,3082.23
2018-05-02,3088.44,3097.1,3064.76,3081.18
2018-05-03,3072.81,3105.06,3056.91,3100.86
2018-05-04,3091.34,3103.99,3087.44,3091.03
2018-05-07,3096.88,3136.64,3091.94,3136.65
2018-05-08,3134.95,3169.45,3134.17,3161.5
2018-05-09,3160.3,3163.9,3145.66,3159.15
2018-05-10,3172.07,3175.71,3155.93,3174.41
2018-05-11,3179.84,3180.42,3162.87,3163.26
2018-05-14,3168.87,3183.71,3163.55,3174.03
2018-05-15,3181.2,3192.27,3164.79,3192.12
2018-05-16,3177.05,3191.95,3167.17,3169.57
2018-05-17,3171.82,3171.82,3149.18,3154.28
2018-05-18,3151.32,3193.3,3145.13,3193.3
2018-05-21,3208.47,3219.33,3203.94,3213.84
2018-05-22,3211.08,3214.35,3192.4,3214.35
2018-05-23,3200.91,3202.04,3168.96,3168.96
2018-05-24,3169.81,3173.15,3152.44,3154.65
2018-05-25,3149.35,3156.62,3131.49,3141.3
2018-05-28,3137.71,3148.99,3117.28,3135.08
2018-05-29,3129.38,3142.75,3114.19,3120.46
2018-05-30,3071.59,3085.18,3041.44,3041.44
2018-05-31,3067.31,3096.13,3054.67,3095.47
2018-06-01,3081.92,3101.9,3060.18,3075.14
2018-06-04,3083.43,3098.2,3077.7,3091.19
2018-06-05,3087.46,3114.21,3080.38,3114.21
2018-06-06,3106.78,3117.32,3104.04,3115.18
2018-06-07,3123.73,3128,3106.48,3109.5
2018-06-08,3094.69,3097.79,3053.93,3067.15
2018-06-11,3054.84,3063.2,3038.79,3052.78
2018-06-12,3053.52,3081.23,3034.27,3079.8
2018-06-13,3069.18,3070.13,3044.74,3049.8
2018-06-14,3036.57,3065.77,3032.76,3044.16
2018-06-15,3037.42,3048.75,3008.73,3021.9
2018-06-19,2981.78,2984.58,2872.15,2907.82
2018-06-20,2890.72,2924.96,2872.78,2915.73
2018-06-21,2911.42,2940.36,2873.11,2875.81
2018-06-22,2854.72,2891.56,2838.82,2889.76
2018-06-25,2906.64,2908.27,2858.56,2859.34
2018-06-26,2822.93,2849.78,2804.67,2844.51
2018-06-27,2842.42,2853.96,2799.62,2813.18
2018-06-28,2799.1,2825.49,2783.01,2786.9
2018-06-29,2794.24,2848.31,2794.24,2847.42
2018-07-02,2839.39,2845.17,2757.92,2775.56
2018-07-03,2778.21,2786.89,2722.71,2786.89
2018-07-04,2772.94,2791.75,2754.2,2759.13
2018-07-05,2758.33,2777.01,2728.86,2733.88
2018-07-06,2734.19,2768.58,2691.16,2747.23
2018-07-09,2758.18,2815.11,2755.79,2815.11
2018-07-10,2819.7,2828.44,2800.76,2827.63
2018-07-11,2779.77,2793.35,2752.8,2777.77
2018-07-12,2772.13,2843.84,2772.13,2837.66
2018-07-13,2829.49,2834.9,2819.64,2831.18
2018-07-16,2827.35,2837.48,2804.71,2814.04
2018-07-17,2804.16,2806.71,2774.9,2798.13
2018-07-18,2802.09,2818.27,2786.62,2787.26
2018-07-19,2792.79,2804.44,2764.9,2772.55
2018-07-20,2768.62,2837.25,2753.92,2829.27
2018-07-23,2811.29,2862.82,2811.29,2859.54
2018-07-24,2862.6,2911.2,2862.6,2905.56
2018-07-25,2911.85,2911.93,2894.04,2903.65
2018-07-26,2905.82,2915.08,2876.17,2882.23
2018-07-27,2879.58,2889.51,2864.88,2873.59
2018-07-30,2872.55,2895.3,2851.15,2869.05
2018-07-31,2866.22,2884.56,2854.79,2876.4
2018-08-01,2888.25,2895.92,2824.21,2824.53
2018-08-02,2812.49,2813.04,2727.05,2768.02
2018-08-03,2763.04,2777.15,2740.44,2740.44
2018-08-06,2732.51,2759.36,2692.93,2705.16
2018-08-07,2720.91,2779.37,2696.04,2779.37
2018-08-08,2767.27,2779.72,2741.66,2744.07
2018-08-09,2727.1,2801.43,2726.57,2794.38
2018-08-10,2790.06,2805.99,2778.51,2795.31
2018-08-13,2759.64,2789.24,2743.58,2785.87
2018-08-14,2777.87,2789.16,2766.79,2780.97
2018-08-15,2777.41,2777.53,2721.49,2723.26
2018-08-16,2687.17,2731.64,2674.81,2705.19
2018-08-17,2730.01,2730.01,2666.29,2668.97
2018-08-20,2677.77,2698.47,2653.49,2698.47
2018-08-21,2700.45,2738.99,2696.69,2733.83
2018-08-22,2729.87,2729.87,2709.25,2714.61
2018-08-23,2717.92,2735.37,2701.17,2724.63
2018-08-24,2713.6,2748.24,2705.89,2729.43
2018-08-27,2740.06,2778.29,2737.48,2780.9
2018-08-28,2783.84,2790.73,2769.4,2777.98
2018-08-29,2773.55,2778.15,2763.72,2769.3
2018-08-30,2769.3,2772.65,2737.07,2737.74
2018-08-31,2729.12,2744.34,2710.96,2725.25
2018-09-03,2715.37,2722.4,2692.8,2720.73
2018-09-04,2720.7,2756.2,2712.63,2750.58
2018-09-05,2739.4,2745.16,2704.34,2704.34
2018-09-06,2697.69,2719.21,2684.42,2691.59
2018-09-07,2702.02,2728.34,2686.2,2702.3
2018-09-10,2697.56,2703.36,2668.63,2669.49
2018-09-11,2672.41,2680.25,2652.93,2664.8
2018-09-12,2660.95,2671.89,2648.24,2656.11
2018-09-13,2688.63,2688.63,2653.6,2686.58
2018-09-14,2686.44,2694.51,2675.49,2681.64
2018-09-17,2666.39,2667.91,2648.62,2651.79
2018-09-18,2644.3,2700.19,2644.3,2699.95
2018-09-19,2694.8,2746.08,2690.99,2730.85
2018-09-20,2732.29,2743.96,2724.18,2729.24
2018-09-21,2735.25,2797.48,2722.08,2797.49
2018-09-25,2772.1,2789.7,2772.1,2781.14
2018-09-26,2785.9,2827.07,2783.55,2806.81
2018-09-27,2803.13,2810.51,2786.95,2791.78
2018-09-28,2798.3,2821.48,2791.99,2821.35
2018-10-08,2761.78,2771.84,2710.42,2716.51
2018-10-09,2713.86,2734.07,2711.5,2721.01
2018-10-10,2725.78,2743.45,2703.39,2725.84
2018-10-11,2654.32,2661.05,2560.84,2583.46
2018-10-12,2574.83,2615.68,2536.99,2606.91
2018-10-15,2605.95,2611.82,2565.65,2568.1
2018-10-16,2570.49,2597.15,2537.27,2546.33
2018-10-17,2566.34,2572.67,2517.8,2561.61
2018-10-18,2540.23,2540.23,2485.98,2486.42
2018-10-19,2459.65,2552.75,2449.47,2550.47
2018-10-22,2570.73,2675.21,2570.73,2654.88
2018-10-23,2652.16,2659.25,2583.39,2594.83
2018-10-24,2579.71,2640.09,2578.05,2603.3
2018-10-25,2534.55,2605.64,2531.85,2603.8
2018-10-26,2614.16,2625.92,2580.9,2598.85
2018-10-29,2591.81,2594.81,2529.81,2542.1
2018-10-30,2539.54,2586.68,2521.78,2568.05
2018-10-31,2572.84,2611.99,2567.11,2602.78
2018-11-01,2623,2636.58,2603.78,2606.24
2018-11-02,2651.1,2676.48,2628.91,2676.48
2018-11-05,2661.09,2673.08,2639.7,2665.43
2018-11-06,2655.48,2660.73,2635.88,2659.36
2018-11-07,2660.19,2675.37,2639.28,2641.34
2018-11-08,2661.97,2661.97,2632.3,2635.63
2018-11-09,2617.67,2618.65,2598.31,2598.87
2018-11-12,2596.09,2631.17,2590.96,2630.52
2018-11-13,2597.35,2666.49,2597.35,2654.88
2018-11-14,2645.53,2658.31,2628.06,2632.24
2018-11-15,2632.37,2668.17,2631.89,2668.17
2018-11-16,2669.61,2695.37,2657.18,2679.11
2018-11-19,2681.48,2703.51,2674.67,2703.51
2018-11-20,2682.37,2690.83,2643.44,2645.85
2018-11-21,2618.09,2653.45,2618.09,2651.51
2018-11-22,2655.9,2657.1,2634.78,2645.43
2018-11-23,2639.58,2641.85,2577.52,2579.48
2018-11-26,2580.9,2594.69,2568.41,2575.81
2018-11-27,2589.26,2592.3,2566.4,2574.68
2018-11-28,2575.87,2601.74,2561.8,2601.74
2018-11-29,2617.29,2617.35,2567.44,2567.44
2018-11-30,2564.41,2590.16,2555.53,2588.19
2018-12-03,2647.38,2665.04,2629.6,2654.8
2018-12-04,2650.96,2665.96,2645.52,2665.96
2018-12-05,2629.77,2660.33,2629.77,2649.81
2018-12-06,2630.39,2633.52,2603.13,2605.18
2018-12-07,2610.11,2614.18,2599.53,2605.89
2018-12-10,2588.55,2599.7,2576.59,2584.58
2018-12-11,2590.94,2595.68,2583.21,2594.09
2018-12-12,2607.95,2609.93,2595.52,2602.15
2018-12-13,2608.46,2645.78,2599.86,2634.05
2018-12-14,2627.24,2628.89,2593.74,2593.74
2018-12-17,2590.06,2598.76,2573.87,2597.97
2018-12-18,2582.96,2599.06,2563.67,2576.65
2018-12-19,2578.68,2579.87,2547.29,2549.56
2018-12-20,2548.32,2554.86,2516.4,2536.27
2018-12-21,2526.57,2526.93,2499.21,2516.25
2018-12-24,2506.8,2529.44,2501.62,2527.01
2018-12-25,2503.95,2513.92,2463.12,2504.82
2018-12-26,2501.26,2513.49,2492.12,2498.29
